,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
53,2/7/2017,8:00 PM,@,Nashville Predators,2,4,L,,23,24,6,L 4,,33,16,1,3,0,,33,6,1,3,0,"17,113",2:42,
54,2/9/2017,7:00 PM,@,Columbus Blue Jackets,3,0,W,,24,24,6,W 1,,24,8,1,2,0,,33,8,,2,,"13,979",2:23,
55,2/11/2017,1:00 PM,@,Boston Bruins,3,4,L,,24,25,6,L 1,,32,4,1,3,0,,30,6,1,2,0,"17,565",2:29,
56,2/12/2017,7:30 PM,@,Buffalo Sabres,4,2,W,,25,25,6,W 1,,31,8,1,6,0,,28,12,0,3,0,"18,876",2:29,
57,2/14/2017,7:00 PM,@,Pittsburgh Penguins,0,4,L,,25,26,6,L 1,,29,4,0,1,0,,42,2,0,2,0,"18,653",2:26,
58,2/16/2017,8:00 PM,@,St. Louis Blues,3,4,L,,25,27,6,L 2,,21,8,0,2,0,,21,4,2,4,0,"19,291",2:26,
59,2/18/2017,10:00 PM,,Calgary Flames,2,1,W,OT,26,27,6,W 1,,19,8,0,5,0,,36,10,0,4,0,"18,865",2:33,
60,2/19/2017,10:00 PM,,Philadelphia Flyers,2,3,L,,26,28,6,L 1,,20,6,0,4,0,,28,8,2,3,0,"18,865",2:28,
61,2/25/2017,10:00 PM,,San Jose Sharks,1,4,L,,26,29,6,L 2,,36,7,0,2,0,,26,9,1,1,0,"18,139",2:27,
62,2/28/2017,10:00 PM,,Detroit Red Wings,2,3,L,OT,26,29,7,L 3,,27,8,0,3,0,,28,6,2,4,0,"18,865",2:31,
63,3/2/2017,10:30 PM,@,San Jose Sharks,1,3,L,,26,30,7,L 4,,18,9,1,3,0,,32,11,0,2,0,"17,488",2:20,
64,3/4/2017,10:00 PM,@,Los Angeles Kings,4,3,W,,27,30,7,W 1,,21,14,0,2,0,,44,6,2,7,1,"18,230",2:35,
65,3/5/2017,8:00 PM,@,Anaheim Ducks,2,1,W,,28,30,7,W 2,,27,4,0,2,0,,44,4,0,2,0,"14,523",2:22,
66,3/7/2017,10:00 PM,,Montreal Canadiens,1,2,L,OT,28,30,8,L 1,,28,6,0,1,0,,38,2,0,3,0,"18,865",2:31,
67,3/9/2017,10:00 PM,,New York Islanders,3,4,L,OT,28,30,9,L 2,,39,6,0,3,0,,28,6,0,3,0,"18,406",2:27,
68,3/11/2017,10:00 PM,,Pittsburgh Penguins,0,3,L,,28,31,9,L 3,,27,6,0,1,0,,48,2,0,3,0,"18,865",2:27,
69,3/13/2017,10:00 PM,,Boston Bruins,3,6,L,,28,32,9,L 4,,29,4,0,2,0,,43,4,1,2,0,"18,865",2:34,
70,3/16/2017,10:00 PM,,Dallas Stars,2,4,L,,28,33,9,L 5,,28,7,1,3,0,,36,11,1,1,0,"18,865",2:31,
71,3/18/2017,10:00 PM,@,Edmonton Oilers,0,2,L,,28,34,9,L 6,,33,6,0,2,0,,22,4,1,3,0,"18,347",2:23,
72,3/21/2017,8:30 PM,@,Chicago Blackhawks,5,4,W,OT,29,34,9,W 1,,15,10,1,2,0,,44,4,2,6,0,"21,607",2:42,
73,3/23/2017,8:00 PM,@,St. Louis Blues,1,4,L,,29,35,9,L 1,,28,11,0,4,0,,34,13,0,3,0,"19,356",2:33,
74,3/25/2017,2:00 PM,@,Minnesota Wild,4,2,W,,30,35,9,W 1,,21,6,1,2,0,,27,4,0,3,0,"19,184",2:29,
75,3/26/2017,8:00 PM,@,Winnipeg Jets,1,2,L,,30,36,9,L 1,,29,4,0,1,0,,32,2,2,2,0,"15,294",2:28,
76,3/28/2017,10:00 PM,,Anaheim Ducks,1,4,L,,30,37,9,L 2,,35,8,0,2,0,,39,4,0,4,0,"18,262",2:27,
77,3/31/2017,10:00 PM,,Los Angeles Kings,0,2,L,,30,38,9,L 3,,35,2,0,2,0,,26,4,1,1,0,"18,865",2:21,
78,4/2/2017,7:00 PM,,San Jose Sharks,1,3,L,,30,39,9,L 4,,30,2,0,1,0,,25,2,0,1,0,"18,295",2:14,
79,4/4/2017,10:30 PM,@,San Jose Sharks,1,3,L,,30,40,9,L 5,,34,2,0,3,0,,25,6,0,1,0,"17,459",2:26,
80,4/6/2017,10:00 PM,@,Arizona Coyotes,3,4,L,,30,41,9,L 6,,29,8,1,3,0,,22,18,2,3,0,"11,959",2:24,
81,4/8/2017,10:00 PM,,Edmonton Oilers,2,3,L,,30,42,9,L 7,,31,9,1,3,0,,35,11,1,2,0,"18,865",2:23,
82,4/9/2017,9:00 PM,@,Edmonton Oilers,2,5,L,,30,43,9,L 8,,17,15,0,1,0,,44,7,1,5,0,"18,347",2:39,
