,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
62,3/1/2017,8:00 PM,@,Chicago Blackhawks,1,4,L,,38,16,8,L 2,,37,2,0,0,0,,29,0,0,1,0,"22,012",2:22,
63,3/3/2017,7:00 PM,,Tampa Bay Lightning,5,2,W,,39,16,8,W 1,,35,6,2,3,0,,29,6,1,3,0,"18,640",2:24,
64,3/5/2017,5:00 PM,,Buffalo Sabres,4,3,W,,40,16,8,W 2,,45,12,1,4,0,,49,10,1,5,0,"18,653",2:43,
65,3/8/2017,8:00 PM,@,Winnipeg Jets,7,4,W,,41,16,8,W 3,,32,37,3,5,0,,35,36,0,5,0,"15,294",2:45,
66,3/10/2017,9:00 PM,@,Edmonton Oilers,3,2,W,SO,42,16,8,W 4,,30,4,0,2,0,,42,4,1,2,0,"18,347",2:32,
67,3/11/2017,10:00 PM,@,Vancouver Canucks,3,0,W,,43,16,8,W 5,,48,2,0,3,0,,27,6,,1,,"18,865",2:27,
68,3/13/2017,9:00 PM,@,Calgary Flames,3,4,L,SO,43,16,9,L 1,,35,6,1,4,0,,30,8,1,3,0,"19,289",2:45,
69,3/15/2017,7:30 PM,@,Philadelphia Flyers,0,4,L,,43,17,9,L 2,,23,8,0,2,0,,28,4,1,4,0,"19,514",2:23,
70,3/17/2017,7:00 PM,,New Jersey Devils,6,4,W,,44,17,9,W 1,,43,10,1,4,0,,36,8,1,4,0,"18,651",2:41,
71,3/19/2017,1:00 PM,,Florida Panthers,4,0,W,,45,17,9,W 2,,28,12,0,4,0,,21,12,,4,,"18,653",2:29,
72,3/21/2017,7:00 PM,@,Buffalo Sabres,3,1,W,,46,17,9,W 3,,34,2,1,4,0,,30,23,0,1,0,"18,313",2:30,
73,3/23/2017,7:30 PM,@,Ottawa Senators,1,2,L,SO,46,17,10,L 1,,35,8,1,3,0,,30,10,1,2,0,"18,102",2:49,
74,3/24/2017,7:00 PM,,New York Islanders,3,4,L,SO,46,17,11,L 2,,40,2,0,1,0,,46,2,0,1,0,"18,659",2:45,
75,3/26/2017,7:00 PM,,Philadelphia Flyers,2,6,L,,46,18,11,L 3,,27,7,1,2,0,,33,9,0,1,0,"18,654",2:29,
76,3/29/2017,8:00 PM,,Chicago Blackhawks,1,5,L,,46,19,11,L 4,,32,8,0,2,0,,36,4,0,4,0,"18,657",2:28,
77,3/31/2017,7:00 PM,@,New York Rangers,4,3,W,SO,47,19,11,W 1,,35,4,0,3,0,,33,6,1,2,0,"18,006",2:44,
78,4/2/2017,5:00 PM,,Carolina Hurricanes,3,2,W,,48,19,11,W 2,,26,6,2,2,0,,35,2,1,3,0,"18,631",2:25,
79,4/4/2017,7:00 PM,,Columbus Blue Jackets,4,1,W,,49,19,11,W 3,,27,4,0,3,0,,39,6,0,1,1,"18,632",2:23,
80,4/6/2017,7:00 PM,@,New Jersey Devils,7,4,W,,50,19,11,W 4,,28,6,2,3,1,,38,6,1,3,0,"14,012",2:30,
81,4/8/2017,7:00 PM,@,Toronto Maple Leafs,3,5,L,,50,20,11,L 1,,18,6,1,2,0,,30,4,1,3,0,"19,561",2:32,
82,4/9/2017,7:00 PM,@,New York Rangers,2,3,L,,50,21,11,L 2,,24,2,0,0,0,,25,0,1,1,0,"18,006",2:29,
