,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
66,3/10/2017,7:00 PM,,Buffalo Sabres,4,3,W,,43,17,6,W 3,,39,2,2,3,0,,32,6,0,1,0,"17,530",2:28,
67,3/11/2017,7:00 PM,@,Buffalo Sabres,3,5,L,,43,18,6,L 1,,36,28,0,3,0,,31,34,2,5,0,"18,744",2:35,
68,3/13/2017,7:00 PM,@,Philadelphia Flyers,5,3,W,,44,18,6,W 1,,29,20,1,2,0,,26,8,1,8,0,"19,447",2:39,
69,3/16/2017,7:00 PM,,Florida Panthers,2,1,W,,45,18,6,W 2,,34,4,0,3,0,,34,4,0,2,0,"14,921",2:31,
70,3/18/2017,1:00 PM,@,New York Islanders,3,2,W,OT,46,18,6,W 3,,38,9,0,0,0,,22,7,0,1,0,"14,007",2:29,
71,3/19/2017,1:00 PM,@,New Jersey Devils,4,1,W,,47,18,6,W 4,,27,6,0,1,2,,36,2,1,3,0,"14,254",2:36,
72,3/22/2017,7:00 PM,,Toronto Maple Leafs,2,5,L,,47,19,6,L 1,,34,6,0,1,0,,32,15,1,3,0,"16,106",2:31,
73,3/23/2017,7:00 PM,@,Washington Capitals,1,2,L,SO,47,19,7,L 2,,30,8,0,2,0,,45,6,0,3,0,"18,506",2:44,
74,3/25/2017,2:00 PM,,Philadelphia Flyers,1,0,W,,48,19,7,W 1,,21,15,0,2,0,,36,13,,3,,"19,052",2:28,
75,3/28/2017,7:00 PM,,Buffalo Sabres,3,1,W,,49,19,7,W 2,,29,4,0,3,0,,42,6,1,2,0,"14,533",2:29,
76,3/30/2017,7:00 PM,@,Carolina Hurricanes,1,2,L,OT,49,19,8,L 1,,24,6,0,1,0,,31,4,0,2,0,"11,881",2:27,
77,3/31/2017,8:30 PM,@,Chicago Blackhawks,1,3,L,,49,20,8,L 2,,33,8,0,4,0,,24,10,1,3,0,"22,112",2:21,
78,4/2/2017,6:00 PM,,Washington Capitals,2,3,L,,49,21,8,L 3,,37,10,0,2,0,,30,10,0,2,0,"18,247",2:35,
79,4/4/2017,7:00 PM,@,Pittsburgh Penguins,1,4,L,,49,22,8,L 4,,39,6,0,1,1,,27,4,0,3,0,"18,632",2:23,
80,4/6/2017,7:00 PM,,Winnipeg Jets,4,5,L,,49,23,8,L 5,,39,6,0,0,0,,32,0,2,3,0,"16,447",2:23,
81,4/8/2017,12:30 PM,@,Philadelphia Flyers,2,4,L,,49,24,8,L 6,,22,13,1,2,0,,24,11,1,3,0,"19,789",2:18,
82,4/9/2017,6:00 PM,@,Toronto Maple Leafs,3,2,W,,50,24,8,W 1,,32,8,0,2,1,,32,4,0,4,0,"19,369",2:33,
