,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
25,12/8/2016,7:00 PM,@,Boston Bruins,4,2,W,,10,14,1,W 1,,22,6,0,2,1,,31,6,0,2,0,"17,565",2:21,
26,12/10/2016,7:00 PM,@,Montreal Canadiens,1,10,L,,10,15,1,L 1,,16,8,0,3,0,,36,10,1,2,0,"21,288",2:29,
27,12/11/2016,7:00 PM,@,Toronto Maple Leafs,3,1,W,,11,15,1,W 1,,29,17,2,4,1,,52,13,1,6,0,"18,875",2:33,
28,12/14/2016,10:00 PM,,Philadelphia Flyers,3,4,L,,11,16,1,L 1,,29,11,0,3,0,,25,11,0,3,0,"14,456",2:33,
29,12/16/2016,9:00 PM,,Florida Panthers,1,3,L,,11,17,1,L 2,,31,6,0,6,0,,23,14,0,2,1,"14,679",2:27,
30,12/18/2016,3:00 PM,@,Winnipeg Jets,1,4,L,,11,18,1,L 3,,28,7,1,3,0,,30,11,0,1,0,"15,294",2:23,
31,12/20/2016,8:00 PM,@,Minnesota Wild,0,2,L,,11,19,1,L 4,,18,8,0,5,0,,33,12,1,3,0,"19,018",2:21,
32,12/22/2016,9:00 PM,,Toronto Maple Leafs,0,6,L,,11,20,1,L 5,,38,20,0,6,0,,31,22,2,5,0,"15,502",2:33,
33,12/23/2016,8:30 PM,@,Chicago Blackhawks,2,1,W,OT,12,20,1,W 1,,34,10,0,1,0,,39,4,1,4,0,"21,918",2:32,
34,12/27/2016,9:00 PM,,Calgary Flames,3,6,L,,12,21,1,L 1,,28,16,0,6,0,,31,12,1,3,0,"14,634",2:25,
35,12/29/2016,8:30 PM,@,Dallas Stars,2,4,L,,12,22,1,L 2,,19,14,0,4,0,,34,10,0,6,0,"18,532",2:30,
36,12/31/2016,8:00 PM,,New York Rangers,2,6,L,,12,23,1,L 3,,27,10,0,3,0,,37,6,2,5,0,"17,609",2:41,
37,1/2/2017,10:00 PM,@,Vancouver Canucks,2,3,L,,12,24,1,L 4,,26,8,1,3,0,,24,6,1,4,0,"18,865",2:26,
38,1/4/2017,10:00 PM,@,Calgary Flames,1,4,L,,12,25,1,L 5,,18,14,0,3,0,,37,6,3,7,0,"18,388",2:30,
39,1/6/2017,9:00 PM,,New York Islanders,2,1,W,OT,13,25,1,W 1,,39,10,1,4,0,,36,10,1,4,0,"14,788",2:47,
40,1/12/2017,9:00 PM,,Anaheim Ducks,1,4,L,,13,26,1,L 1,,34,7,0,3,0,,32,11,0,1,0,"14,589",2:28,
41,1/14/2017,3:00 PM,,Nashville Predators,2,3,L,,13,27,1,L 2,,30,26,0,3,0,,32,13,0,4,0,"16,096",2:32,
42,1/17/2017,9:00 PM,,Chicago Blackhawks,4,6,L,,13,28,1,L 3,,23,4,1,2,0,,27,6,0,1,0,"18,007",2:26,
43,1/19/2017,10:00 PM,@,Anaheim Ducks,1,2,L,,13,29,1,L 4,,22,13,1,1,0,,36,7,1,5,0,"15,414",3:01,
44,1/21/2017,10:30 PM,@,San Jose Sharks,2,3,L,OT,13,29,2,L 5,,33,8,0,0,0,,30,2,1,3,0,"17,562",2:28,
45,1/23/2017,9:00 PM,,San Jose Sharks,2,5,L,,13,30,2,L 6,,28,6,1,3,0,,26,6,0,4,0,"13,803",2:27,
46,1/25/2017,9:30 PM,,Vancouver Canucks,2,3,L,,13,31,2,L 7,,32,4,0,2,0,,41,4,1,2,0,"12,819",2:30,
47,1/31/2017,10:00 PM,@,Anaheim Ducks,1,5,L,,13,32,2,L 8,,29,2,0,4,0,,31,8,1,1,0,"15,963",2:32,
48,2/1/2017,10:30 PM,@,Los Angeles Kings,0,5,L,,13,33,2,L 9,,22,21,0,4,0,,40,13,1,3,0,"18,230",2:29,
49,2/4/2017,3:00 PM,,Winnipeg Jets,5,2,W,,14,33,2,W 1,,28,15,1,2,0,,25,21,1,4,0,"13,930",2:35,
50,2/7/2017,9:00 PM,,Montreal Canadiens,4,0,W,,15,33,2,W 2,,26,12,1,2,0,,27,6,,5,,"12,667",2:25,
51,2/9/2017,9:00 PM,,Pittsburgh Penguins,1,4,L,,15,34,2,L 1,,28,6,1,3,0,,30,8,1,3,0,"16,777",2:24,
52,2/11/2017,7:00 PM,@,New York Rangers,2,4,L,,15,35,2,L 2,,34,6,0,1,0,,30,2,0,3,0,"18,006",2:31,
53,2/12/2017,6:00 PM,@,New York Islanders,1,5,L,,15,36,2,L 3,,27,16,0,3,0,,33,12,2,5,0,"14,107",2:35,
54,2/14/2017,7:00 PM,@,New Jersey Devils,2,3,L,,15,37,2,L 4,,30,6,1,3,0,,40,6,1,3,0,"12,462",2:36,
55,2/16/2017,7:30 PM,@,Buffalo Sabres,0,2,L,,15,38,2,L 5,,23,6,0,0,0,,32,0,1,3,0,"18,335",2:32,
56,2/17/2017,7:30 PM,@,Carolina Hurricanes,2,1,W,OT,16,38,2,W 1,,37,4,0,3,0,,29,6,0,2,0,"11,456",2:36,
57,2/19/2017,8:00 PM,,Tampa Bay Lightning,2,3,L,OT,16,38,3,L 1,,29,4,0,4,0,,40,8,0,2,0,"17,270",2:48,
58,2/21/2017,9:00 PM,,Los Angeles Kings,1,2,L,,16,39,3,L 2,,25,2,0,3,0,,32,6,0,1,0,"13,768",2:14,
59,2/23/2017,8:00 PM,@,Nashville Predators,2,4,L,,16,40,3,L 3,,22,4,0,0,0,,29,0,0,2,0,"17,243",2:32,
60,2/25/2017,10:00 PM,,Buffalo Sabres,5,3,W,,17,40,3,W 1,,30,10,0,2,0,,37,6,1,4,0,"15,362",2:25,
61,2/28/2017,7:00 PM,@,Philadelphia Flyers,0,4,L,,17,41,3,L 1,,33,9,0,4,0,,26,13,2,3,1,"19,564",2:24,
62,3/2/2017,7:30 PM,@,Ottawa Senators,1,2,L,,17,42,3,L 2,,23,8,0,2,0,,42,4,0,4,0,"16,932",2:17,
63,3/4/2017,7:00 PM,@,Winnipeg Jets,1,6,L,,17,43,3,L 3,,23,8,0,4,0,,31,8,1,5,0,"15,294",2:27,
64,3/5/2017,8:00 PM,,St. Louis Blues,0,3,L,,17,44,3,L 4,,27,6,0,1,0,,25,2,2,4,0,"14,477",2:21,
65,3/7/2017,9:00 PM,,Carolina Hurricanes,3,1,W,,18,44,3,W 1,,25,4,1,1,0,,26,2,0,2,0,"11,700",2:16,
66,3/9/2017,9:00 PM,,New Jersey Devils,3,2,W,,19,44,3,W 2,,22,2,0,3,0,,27,4,0,1,0,"11,886",2:28,
67,3/11/2017,7:00 PM,,Ottawa Senators,2,4,L,,19,45,3,L 1,,16,13,1,5,0,,31,15,1,4,0,"15,317",2:27,
68,3/13/2017,10:00 PM,@,Arizona Coyotes,0,1,L,,19,46,3,L 2,,22,4,0,3,0,,35,6,0,2,0,"11,521",2:28,
69,3/15/2017,9:30 PM,,Detroit Red Wings,3,1,W,,20,46,3,W 1,,29,2,0,4,0,,28,6,0,1,0,"16,764",2:27,
70,3/18/2017,1:00 PM,@,Detroit Red Wings,1,5,L,,20,47,3,L 1,,24,6,0,2,0,,23,4,2,3,0,"20,027",2:26,
71,3/19/2017,7:00 PM,@,Chicago Blackhawks,3,6,L,,20,48,3,L 2,,25,2,0,0,0,,34,0,0,1,0,"22,070",2:29,
72,3/21/2017,9:00 PM,,St. Louis Blues,2,4,L,,20,49,3,L 3,,28,6,0,3,0,,29,4,0,3,0,"11,687",2:24,
73,3/23/2017,9:00 PM,,Edmonton Oilers,4,7,L,,20,50,3,L 4,,21,4,0,3,0,,30,6,0,2,0,"14,142",2:24,
74,3/25/2017,10:00 PM,@,Edmonton Oilers,1,4,L,,20,51,3,L 5,,25,10,0,3,0,,29,8,2,4,0,"18,347",2:28,
75,3/27/2017,9:00 PM,@,Calgary Flames,2,4,L,,20,52,3,L 6,,26,6,1,3,0,,27,6,3,3,0,"17,785",2:24,
76,3/29/2017,10:00 PM,,Washington Capitals,3,5,L,,20,53,3,L 7,,35,6,0,3,0,,35,6,2,3,0,"13,820",2:23,
77,3/31/2017,9:00 PM,,St. Louis Blues,2,1,W,SO,21,53,3,W 1,,32,6,1,2,0,,28,4,0,3,0,"14,763",2:31,
78,4/2/2017,6:00 PM,@,Minnesota Wild,2,5,L,,21,54,3,L 1,,32,4,0,2,0,,28,4,1,2,0,"19,164",2:27,
79,4/4/2017,9:00 PM,,Chicago Blackhawks,4,3,W,OT,22,54,3,W 1,,51,6,0,4,2,,27,8,1,3,0,"16,203",2:33,
80,4/6/2017,9:00 PM,,Minnesota Wild,3,4,L,,22,55,3,L 1,,33,9,0,4,0,,28,13,0,2,0,"15,565",2:33,
81,4/8/2017,8:00 PM,@,Dallas Stars,3,4,L,SO,22,55,4,L 2,,24,2,1,1,0,,45,2,1,1,0,"18,532",2:48,
82,4/9/2017,6:00 PM,@,St. Louis Blues,2,3,L,,22,56,4,L 3,,34,8,0,2,0,,27,4,0,4,0,"18,971",2:27,
