,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
73,3/21/2017,7:30 PM,@,Tampa Bay Lightning,5,3,W,,27,37,9,W 1,,35,10,0,2,1,,39,8,0,4,0,"19,092",2:32,
74,3/23/2017,7:30 PM,@,Florida Panthers,1,3,L,,27,38,9,L 1,,23,0,0,0,0,,39,0,0,0,0,"11,338",2:29,
75,3/25/2017,7:00 PM,@,Washington Capitals,1,4,L,,27,39,9,L 2,,29,10,0,4,0,,33,10,1,4,0,"18,506",2:22,
76,3/27/2017,8:00 PM,@,St. Louis Blues,1,4,L,,27,40,9,L 3,,22,4,0,2,0,,28,4,0,2,0,"19,164",2:21,
77,3/29/2017,10:30 PM,,St. Louis Blues,1,3,L,,27,41,9,L 4,,23,6,1,3,0,,43,6,1,3,0,"11,377",2:25,
78,3/31/2017,10:00 PM,,Washington Capitals,6,3,W,,28,41,9,W 1,,25,2,2,2,0,,48,4,1,1,0,"14,290",2:33,
79,4/2/2017,10:30 PM,@,Los Angeles Kings,2,1,W,,29,41,9,W 2,,15,12,1,1,0,,35,2,1,6,0,"18,230",2:36,
80,4/4/2017,8:30 PM,@,Dallas Stars,2,3,L,OT,29,41,10,L 1,,26,6,0,3,0,,31,6,0,3,0,"16,876",2:28,
81,4/6/2017,10:00 PM,,Vancouver Canucks,4,3,W,,30,41,10,W 1,,22,18,2,3,0,,29,8,1,3,0,"11,959",2:24,
82,4/8/2017,9:00 PM,,Minnesota Wild,1,3,L,,30,42,10,L 1,,21,6,0,0,0,,45,2,2,2,0,"17,490",2:26,
