,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
66,3/13/2017,7:30 PM,@,New York Islanders,8,4,W,,28,27,11,W 1,,33,6,0,2,1,,27,6,0,2,0,"12,785",2:28,
67,3/14/2017,7:00 PM,,New York Islanders,2,3,L,OT,28,27,12,L 1,,32,2,0,3,0,,34,6,0,1,0,"8,707",2:23,
68,3/16/2017,7:00 PM,,Minnesota Wild,3,1,W,,29,27,12,W 1,,24,2,1,4,0,,31,8,0,1,1,"10,894",2:16,
69,3/18/2017,7:00 PM,,Nashville Predators,4,2,W,,30,27,12,W 2,,37,4,0,3,1,,29,6,0,2,0,"10,707",2:29,
70,3/19/2017,7:30 PM,@,Philadelphia Flyers,3,4,L,OT,30,27,13,L 1,,22,6,1,2,0,,44,4,0,3,0,"19,517",2:30,
71,3/21/2017,7:30 PM,@,Florida Panthers,4,3,W,,31,27,13,W 1,,25,10,1,1,1,,35,6,0,3,0,"10,793",2:24,
72,3/23/2017,7:30 PM,@,Montreal Canadiens,4,1,W,,32,27,13,W 2,,23,2,1,2,0,,22,4,0,1,0,"21,288",2:26,
73,3/25/2017,7:00 PM,@,New Jersey Devils,3,1,W,,33,27,13,W 3,,28,6,0,2,0,,27,4,0,2,0,"15,088",2:22,
74,3/27/2017,7:00 PM,,Detroit Red Wings,3,4,L,OT,33,27,14,L 1,,42,6,0,3,0,,27,4,1,3,0,"11,516",2:33,
75,3/28/2017,7:00 PM,,Detroit Red Wings,4,1,W,,34,27,14,W 1,,32,4,1,3,0,,22,6,0,2,0,"9,427",2:23,
76,3/30/2017,7:00 PM,,Columbus Blue Jackets,2,1,W,OT,35,27,14,W 2,,31,4,0,2,0,,24,6,0,1,0,"11,881",2:27,
77,4/1/2017,7:00 PM,,Dallas Stars,0,3,L,,35,28,14,L 1,,25,0,0,1,0,,24,2,0,0,0,"14,201",2:18,
78,4/2/2017,5:00 PM,@,Pittsburgh Penguins,2,3,L,,35,29,14,L 2,,35,2,1,3,0,,26,6,2,2,0,"18,631",2:25,
79,4/4/2017,8:00 PM,@,Minnesota Wild,3,5,L,,35,30,14,L 3,,30,2,1,4,0,,36,8,0,1,0,"18,848",2:30,
80,4/6/2017,7:00 PM,,New York Islanders,0,3,L,,35,31,14,L 4,,29,8,0,3,0,,23,6,1,4,0,"9,769",2:17,
81,4/8/2017,7:00 PM,,St. Louis Blues,4,5,L,SO,35,31,15,L 5,,38,8,0,4,0,,39,8,1,4,1,"13,509",2:45,
82,4/9/2017,7:00 PM,@,Philadelphia Flyers,4,3,W,SO,36,31,15,W 1,,35,2,1,3,0,,44,6,0,1,0,"19,559",2:29,
