,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
58,2/18/2017,7:00 PM,,New York Islanders,3,2,W,,25,23,10,W 1,,21,11,1,2,1,,42,9,0,3,0,"16,514",2:29,
59,2/19/2017,6:00 PM,@,New York Islanders,4,6,L,,25,24,10,L 1,,30,4,2,4,0,,32,8,1,2,1,"15,795",2:37,
60,2/21/2017,7:00 PM,,Ottawa Senators,1,2,L,,25,25,10,L 2,,30,7,1,1,0,,23,7,1,2,0,"12,343",2:16,
61,2/25/2017,5:00 PM,,New York Rangers,3,4,L,OT,25,25,11,L 3,,38,2,1,2,0,,40,4,0,1,0,"16,514",2:27,
62,2/27/2017,7:00 PM,,Montreal Canadiens,3,4,L,OT,25,25,12,L 4,,37,6,1,2,0,,33,6,1,2,0,"13,270",2:40,
63,3/2/2017,7:00 PM,@,Washington Capitals,0,1,L,,25,26,12,L 5,,15,15,0,4,0,,24,13,1,5,0,"18,506",2:27,
64,3/4/2017,7:00 PM,@,Boston Bruins,2,3,L,,25,27,12,L 6,,17,10,0,1,0,,40,2,1,5,0,"17,565",2:41,
65,3/5/2017,5:00 PM,,Columbus Blue Jackets,0,3,L,,25,28,12,L 7,,20,2,0,3,0,,22,4,0,1,0,"14,054",2:19,
66,3/7/2017,7:00 PM,@,Columbus Blue Jackets,0,2,L,,25,29,12,L 8,,33,4,0,1,0,,25,2,0,2,0,"15,947",2:28,
67,3/9/2017,9:00 PM,@,Colorado Avalanche,2,3,L,,25,30,12,L 9,,27,4,0,1,0,,22,2,0,3,0,"11,886",2:28,
68,3/11/2017,8:00 PM,@,Arizona Coyotes,4,5,L,,25,31,12,L 10,,30,10,1,2,0,,31,10,2,3,0,"11,223",2:40,
69,3/16/2017,7:00 PM,,Philadelphia Flyers,6,2,W,,26,31,12,W 1,,29,18,1,3,0,,19,8,0,3,0,"13,718",2:26,
70,3/17/2017,7:00 PM,@,Pittsburgh Penguins,4,6,L,,26,32,12,L 1,,36,8,1,4,0,,43,10,1,4,0,"18,651",2:41,
