,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
69,3/13/2017,10:00 PM,@,Vancouver Canucks,6,3,W,,37,26,6,W 3,,43,4,1,2,0,,29,4,0,2,0,"18,865",2:34,
70,3/15/2017,9:00 PM,@,Calgary Flames,5,2,W,,38,26,6,W 4,,32,6,0,2,0,,23,4,0,3,0,"18,892",2:27,
71,3/16/2017,9:00 PM,@,Edmonton Oilers,4,7,L,,38,27,6,L 1,,36,22,2,4,1,,36,20,3,6,0,"18,347",2:39,
72,3/20/2017,7:30 PM,@,Toronto Maple Leafs,2,4,L,,38,28,6,L 2,,34,10,0,1,0,,30,6,1,3,0,"19,347",2:38,
73,3/21/2017,7:00 PM,,Ottawa Senators,2,3,L,,38,29,6,L 3,,36,12,2,5,0,,22,10,1,5,0,"17,565",2:37,
74,3/23/2017,7:00 PM,,Tampa Bay Lightning,3,6,L,,38,30,6,L 4,,31,12,1,4,1,,29,12,2,5,0,"17,565",2:48,
75,3/25/2017,7:00 PM,@,New York Islanders,2,1,W,,39,30,6,W 1,,18,10,0,3,0,,19,6,0,6,0,"15,795",2:28,
76,3/28/2017,7:00 PM,,Nashville Predators,4,1,W,,40,30,6,W 2,,31,21,0,3,0,,25,45,0,3,0,"17,565",3:05,
77,3/30/2017,7:30 PM,,Dallas Stars,2,0,W,,41,30,6,W 3,,24,6,1,3,0,,27,6,,3,,"17,565",2:29,
78,4/1/2017,1:00 PM,,Florida Panthers,5,2,W,,42,30,6,W 4,,29,8,1,4,0,,26,8,1,4,0,"17,565",2:30,
79,4/2/2017,12:30 PM,@,Chicago Blackhawks,3,2,W,,43,30,6,W 5,,29,6,1,1,0,,43,2,0,3,0,"22,131",2:36,
80,4/4/2017,7:00 PM,,Tampa Bay Lightning,4,0,W,,44,30,6,W 6,,38,17,1,1,0,,28,4,,1,,"17,565",2:25,
81,4/6/2017,7:00 PM,,Ottawa Senators,1,2,L,SO,44,30,7,L 1,,29,8,1,1,0,,26,6,0,2,0,"17,565",2:38,
82,4/8/2017,3:00 PM,,Washington Capitals,1,3,L,,44,31,7,L 2,,22,10,0,2,0,,32,8,0,4,0,"17,565",2:34,
