,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
63,3/4/2017,7:00 PM,,Columbus Blue Jackets,3,2,W,,35,22,6,W 2,,27,27,0,1,1,,27,11,1,4,0,"17,516",2:29,
64,3/6/2017,7:30 PM,,Boston Bruins,4,2,W,,36,22,6,W 3,,29,4,1,2,0,,27,6,1,1,0,"17,046",2:28,
65,3/8/2017,8:00 PM,@,Dallas Stars,5,2,W,,37,22,6,W 4,,23,12,2,3,0,,37,10,1,4,0,"17,689",2:34,
66,3/9/2017,9:00 PM,@,Arizona Coyotes,3,2,W,OT,38,22,6,W 5,,31,8,0,3,0,,41,6,0,4,0,"10,611",2:31,
67,3/11/2017,7:00 PM,@,Colorado Avalanche,4,2,W,,39,22,6,W 6,,31,15,1,4,0,,16,13,1,5,0,"15,317",2:27,
68,3/14/2017,7:30 PM,,Tampa Bay Lightning,1,2,L,OT,39,22,7,L 1,,32,2,0,2,0,,37,2,0,1,0,"16,894",2:30,
69,3/16/2017,7:30 PM,,Chicago Blackhawks,1,2,L,,39,23,7,L 2,,34,10,1,4,0,,28,10,1,4,0,"18,638",2:29,
70,3/18/2017,7:00 PM,,Montreal Canadiens,3,4,L,SO,39,23,8,L 3,,31,4,1,4,0,,32,8,0,2,0,"19,531",2:39,
71,3/19/2017,7:30 PM,@,Montreal Canadiens,1,4,L,,39,24,8,L 4,,31,19,0,2,0,,37,17,1,3,0,"21,288",2:39,
72,3/21/2017,7:00 PM,@,Boston Bruins,3,2,W,,40,24,8,W 1,,22,10,1,5,0,,36,12,2,5,0,"17,565",2:37,
73,3/23/2017,7:30 PM,,Pittsburgh Penguins,2,1,W,SO,41,24,8,W 2,,30,10,1,2,0,,35,8,1,3,0,"18,102",2:49,
74,3/25/2017,7:00 PM,@,Montreal Canadiens,1,3,L,,41,25,8,L 1,,32,19,0,3,0,,24,19,2,4,0,"21,288",2:32,
75,3/28/2017,7:00 PM,@,Philadelphia Flyers,2,3,L,SO,41,25,9,L 2,,28,13,1,3,0,,35,11,1,4,0,"19,706",2:42,
76,3/30/2017,8:00 PM,@,Minnesota Wild,1,5,L,,41,26,9,L 3,,19,4,0,4,0,,26,6,1,2,0,"19,044",2:29,
77,4/1/2017,7:00 PM,@,Winnipeg Jets,2,4,L,,41,27,9,L 4,,31,4,0,2,0,,28,4,0,2,0,"15,294",2:28,
78,4/3/2017,7:00 PM,@,Detroit Red Wings,4,5,L,SO,41,27,10,L 5,,45,4,1,2,0,,33,2,2,2,1,"20,027",2:48,
79,4/4/2017,7:30 PM,,Detroit Red Wings,2,0,W,,42,27,10,W 1,,24,6,0,3,0,,24,10,,1,,"17,166",2:25,
80,4/6/2017,7:00 PM,@,Boston Bruins,2,1,W,SO,43,27,10,W 2,,26,6,0,2,0,,29,8,1,1,0,"17,565",2:38,
81,4/8/2017,12:30 PM,,New York Rangers,3,1,W,,44,27,10,W 3,,33,11,0,3,0,,19,13,0,2,0,"18,976",2:29,
82,4/9/2017,5:00 PM,@,New York Islanders,2,4,L,,44,28,10,L 1,,34,0,0,3,0,,21,6,0,0,0,"13,303",2:17,
