,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
39,12/31/2016,8:00 PM,@,Colorado Avalanche,6,2,W,,26,12,1,W 3,,37,6,2,5,0,,27,10,0,3,0,"17,609",2:41,
40,1/3/2017,7:00 PM,,Buffalo Sabres,1,4,L,,26,13,1,L 1,,25,10,0,1,0,,19,2,1,5,0,"18,006",2:23,
41,1/4/2017,8:00 PM,@,Philadelphia Flyers,5,2,W,,27,13,1,W 1,,28,6,0,1,0,,32,4,1,3,0,"19,858",2:24,
42,1/7/2017,7:00 PM,@,Columbus Blue Jackets,5,4,W,,28,13,1,W 2,,34,8,1,2,0,,37,6,1,3,0,"19,001",2:28,
43,1/13/2017,7:00 PM,,Toronto Maple Leafs,2,4,L,,28,14,1,L 1,,36,8,0,6,0,,27,12,2,4,0,"18,006",2:29,
44,1/14/2017,7:00 PM,@,Montreal Canadiens,4,5,L,,28,15,1,L 2,,33,9,1,3,1,,32,24,0,2,0,"21,288",2:43,
45,1/17/2017,7:00 PM,,Dallas Stars,6,7,L,,28,16,1,L 3,,40,9,1,2,0,,31,11,1,1,0,"18,006",2:38,
46,1/19/2017,7:30 PM,@,Toronto Maple Leafs,5,2,W,,29,16,1,W 1,,41,6,0,4,1,,25,10,0,2,1,"19,088",2:31,
47,1/22/2017,12:30 PM,@,Detroit Red Wings,1,0,W,OT,30,16,1,W 2,,19,6,0,4,0,,21,8,,3,,"20,027",2:33,
48,1/23/2017,7:00 PM,,Los Angeles Kings,3,2,W,,31,16,1,W 3,,17,11,0,3,0,,38,13,0,2,0,"18,006",2:27,
49,1/25/2017,8:00 PM,,Philadelphia Flyers,0,2,L,,31,17,1,L 1,,34,6,0,3,0,,26,6,1,3,0,"18,006",2:17,
50,1/31/2017,7:00 PM,,Columbus Blue Jackets,4,6,L,,31,18,1,L 2,,37,4,0,1,0,,26,6,0,0,0,"18,006",2:35,
51,2/2/2017,7:30 PM,@,Buffalo Sabres,2,1,W,OT,32,18,1,W 1,,44,8,1,3,0,,37,8,0,3,0,"18,941",2:40,
