,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
58,2/15/2017,10:30 PM,,Florida Panthers,5,6,L,OT,34,18,6,L 1,,36,4,0,3,0,,22,6,0,2,0,"17,562",2:31,
59,2/18/2017,8:00 PM,@,Arizona Coyotes,4,1,W,,35,18,6,W 1,,33,0,1,2,0,,37,4,0,0,0,"17,446",2:29,
60,2/19/2017,8:30 PM,,Boston Bruins,1,2,L,OT,35,18,7,L 1,,30,4,0,1,0,,28,4,0,1,0,"17,562",2:36,
61,2/25/2017,10:00 PM,@,Vancouver Canucks,4,1,W,,36,18,7,W 1,,26,9,1,1,0,,36,7,0,2,0,"18,139",2:27,
62,2/28/2017,10:30 PM,,Toronto Maple Leafs,3,1,W,,37,18,7,W 2,,37,6,0,2,0,,21,4,1,3,0,"17,515",2:27,
63,3/2/2017,10:30 PM,,Vancouver Canucks,3,1,W,,38,18,7,W 3,,32,11,0,2,0,,18,9,1,3,0,"17,488",2:20,
64,3/5/2017,6:00 PM,@,Minnesota Wild,1,3,L,,38,19,7,L 1,,21,8,0,3,0,,28,6,1,4,0,"19,168",2:23,
65,3/6/2017,8:00 PM,@,Winnipeg Jets,3,2,W,,39,19,7,W 1,,30,13,0,3,1,,33,11,1,4,0,"15,294",2:32,
66,3/9/2017,10:30 PM,,Washington Capitals,4,2,W,,40,19,7,W 2,,24,10,2,5,0,,27,10,0,5,0,"17,562",2:25,
67,3/11/2017,4:00 PM,,Nashville Predators,1,3,L,,40,20,7,L 1,,26,9,0,4,0,,25,13,0,2,1,"17,497",2:24,
68,3/12/2017,10:00 PM,,Dallas Stars,5,1,W,,41,20,7,W 1,,26,4,0,5,1,,30,10,0,2,0,"17,442",2:20,
69,3/14/2017,10:30 PM,,Buffalo Sabres,4,1,W,,42,20,7,W 2,,41,2,1,3,0,,23,6,0,1,0,"17,386",2:25,
70,3/16/2017,10:30 PM,,St. Louis Blues,1,4,L,,42,21,7,L 1,,20,7,0,2,0,,36,9,1,1,0,"17,402",2:28,
71,3/18/2017,10:30 PM,,Anaheim Ducks,1,2,L,,42,22,7,L 2,,34,8,1,3,0,,27,10,0,2,0,"17,562",2:19,
72,3/20/2017,8:30 PM,@,Dallas Stars,0,1,L,,42,23,7,L 3,,30,4,0,2,0,,20,4,0,2,0,"17,687",2:26,
73,3/21/2017,8:30 PM,@,Minnesota Wild,2,3,L,,42,24,7,L 4,,23,11,0,1,0,,27,7,1,3,0,"19,104",2:26,
74,3/24/2017,8:30 PM,@,Dallas Stars,1,6,L,,42,25,7,L 5,,21,2,1,3,0,,29,6,0,2,1,"17,265",2:25,
75,3/25/2017,8:00 PM,@,Nashville Predators,2,7,L,,42,26,7,L 6,,28,23,1,4,0,,34,17,2,4,1,"17,282",2:39,
76,3/28/2017,10:30 PM,,New York Rangers,5,4,W,OT,43,26,7,W 1,,35,8,1,2,1,,28,6,2,3,0,"17,562",2:29,
77,3/30/2017,9:00 PM,@,Edmonton Oilers,2,3,L,,43,27,7,L 1,,40,13,0,2,0,,22,11,0,3,1,"18,347",2:28,
78,3/31/2017,9:00 PM,@,Calgary Flames,2,5,L,,43,28,7,L 2,,38,11,0,4,0,,35,15,1,2,0,"19,289",2:31,
79,4/2/2017,7:00 PM,@,Vancouver Canucks,3,1,W,,44,28,7,W 1,,25,2,0,1,0,,30,2,0,1,0,"18,295",2:14,
80,4/4/2017,10:30 PM,,Vancouver Canucks,3,1,W,,45,28,7,W 2,,25,6,0,1,0,,34,2,0,3,0,"17,459",2:26,
81,4/6/2017,10:30 PM,,Edmonton Oilers,2,4,L,,45,29,7,L 1,,15,13,0,4,0,,32,11,2,5,0,"17,562",2:28,
82,4/8/2017,10:00 PM,,Calgary Flames,3,1,W,,46,29,7,W 1,,27,6,1,2,0,,21,4,0,3,0,"17,562",2:16,
