,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
66,3/3/2018,5:00 PM,,New York Islanders,3,2,W,OT,37,25,4,W 1,,50,2,1,2,0,,27,4,0,2,0,"18,661",2:31,
67,3/5/2018,7:00 PM,,Calgary Flames,4,3,W,OT,38,25,4,W 2,,32,6,0,2,0,,38,6,0,2,0,"18,630",2:35,
68,3/7/2018,8:00 PM,@,Philadelphia Flyers,5,2,W,,39,25,4,W 3,,28,14,1,4,0,,28,10,0,5,0,"19,624",2:28,
69,3/10/2018,7:00 PM,@,Toronto Maple Leafs,2,5,L,,39,26,4,L 1,,40,6,0,3,0,,26,8,2,2,0,"19,504",2:41,
70,3/11/2018,7:30 PM,,Dallas Stars,3,1,W,,40,26,4,W 1,,30,8,1,5,0,,18,10,1,4,0,"18,637",2:29,
71,3/14/2018,8:00 PM,@,New York Rangers,3,4,L,OT,40,26,5,L 1,,40,6,0,3,0,,33,6,2,3,0,"17,379",2:30,
72,3/15/2018,7:30 PM,@,Montreal Canadiens,5,3,W,,41,26,5,W 1,,39,2,1,2,0,,20,4,1,1,0,"21,302",2:27,
73,3/20/2018,7:00 PM,@,New York Islanders,1,4,L,,41,27,5,L 1,,37,12,0,1,0,,40,4,1,5,0,"10,442",2:30,
74,3/21/2018,7:00 PM,,Montreal Canadiens,5,3,W,,42,27,5,W 1,,39,11,2,3,0,,30,11,0,3,1,"18,574",2:37,
75,3/23/2018,7:00 PM,,New Jersey Devils,,,,,,,,,,,,,,,,,,,,,,,
76,3/25/2018,12:30 PM,,Philadelphia Flyers,,,,,,,,,,,,,,,,,,,,,,,
77,3/27/2018,7:30 PM,@,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,7:00 PM,@,New Jersey Devils,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,7:00 PM,,Montreal Canadiens,,,,,,,,,,,,,,,,,,,,,,,
80,4/1/2018,7:30 PM,,Washington Capitals,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:00 PM,@,Columbus Blue Jackets,,,,,,,,,,,,,,,,,,,,,,,
82,4/6/2018,7:30 PM,,Ottawa Senators,,,,,,,,,,,,,,,,,,,,,,,
