,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
61,2/22/2018,7:30 PM,@,Montreal Canadiens,1,3,L,,27,29,5,L 5,,32,10,1,4,0,,41,8,0,5,0,"21,302",2:26,
62,2/23/2018,7:00 PM,,Minnesota Wild,1,4,L,,27,30,5,L 6,,23,2,0,1,0,,37,2,1,1,0,"18,006",2:20,
63,2/25/2018,7:30 PM,,Detroit Red Wings,2,3,L,OT,27,30,6,L 7,,38,6,1,2,0,,34,4,0,3,0,"18,006",2:48,
64,2/28/2018,10:00 PM,@,Vancouver Canucks,6,5,W,OT,28,30,6,W 1,,27,6,0,2,0,,55,4,1,3,0,"18,044",2:31,
65,3/2/2018,9:00 PM,@,Calgary Flames,3,1,W,,29,30,6,W 2,,27,11,0,3,0,,51,11,0,3,0,"19,143",2:36,
66,3/3/2018,10:30 PM,@,Edmonton Oilers,3,2,W,,30,30,6,W 3,,34,4,1,3,0,,37,4,0,2,0,"18,347",2:29,
67,3/6/2018,7:00 PM,,Winnipeg Jets,0,3,L,,30,31,6,L 1,,31,7,0,1,0,,34,9,0,0,0,"18,006",2:26,
68,3/8/2018,7:30 PM,@,Tampa Bay Lightning,3,5,L,,30,32,6,L 2,,30,8,0,3,0,,45,6,0,4,0,"19,092",2:36,
69,3/10/2018,7:00 PM,@,Florida Panthers,3,4,L,SO,30,32,7,L 3,,37,9,0,1,0,,35,7,1,2,0,"16,712",2:44,
70,3/12/2018,7:00 PM,,Carolina Hurricanes,6,3,W,,31,32,7,W 1,,23,6,1,3,0,,44,6,1,3,0,"17,679",2:35,
71,3/14/2018,8:00 PM,,Pittsburgh Penguins,4,3,W,OT,32,32,7,W 2,,33,6,2,3,0,,40,6,0,3,0,"17,379",2:30,
72,3/17/2018,8:00 PM,@,St. Louis Blues,3,4,L,OT,32,32,8,L 1,,20,11,1,2,0,,33,7,1,3,0,"18,975",2:36,
73,3/20/2018,7:00 PM,,Columbus Blue Jackets,3,5,L,,32,33,8,L 2,,32,4,2,4,1,,31,8,0,2,0,"17,194",2:28,
74,3/22/2018,7:00 PM,@,Philadelphia Flyers,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,7:00 PM,,Buffalo Sabres,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,7:30 PM,,Washington Capitals,,,,,,,,,,,,,,,,,,,,,,,
77,3/28/2018,8:00 PM,@,Washington Capitals,,,,,,,,,,,,,,,,,,,,,,,
78,3/30/2018,7:00 PM,,Tampa Bay Lightning,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,7:00 PM,@,Carolina Hurricanes,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,7:00 PM,@,New Jersey Devils,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:00 PM,@,New York Islanders,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,3:00 PM,@,Philadelphia Flyers,,,,,,,,,,,,,,,,,,,,,,,
