,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
59,2/21/2018,8:00 PM,@,Chicago Blackhawks,2,3,L,SO,21,28,10,L 2,,34,4,0,1,0,,38,2,0,2,0,"21,532",3:11,
60,2/22/2018,7:30 PM,,Tampa Bay Lightning,3,4,L,,21,29,10,L 3,,36,6,1,5,0,,24,10,0,3,0,"16,204",2:34,
61,2/24/2018,2:00 PM,,Philadelphia Flyers,3,5,L,,21,30,10,L 4,,28,6,1,3,0,,39,8,0,2,0,"16,128",2:24,
62,2/27/2018,7:00 PM,@,Washington Capitals,2,3,L,,21,31,10,L 5,,30,9,1,7,0,,22,19,0,2,0,"18,506",2:31,
63,3/2/2018,10:00 PM,@,Vegas Golden Knights,5,4,W,,22,31,10,W 1,,38,4,1,5,0,,29,10,1,2,1,"18,269",2:30,
64,3/3/2018,8:00 PM,@,Arizona Coyotes,1,2,L,,22,32,10,L 1,,24,6,0,2,0,,27,4,0,3,0,"10,955",2:23,
65,3/5/2018,8:30 PM,@,Dallas Stars,3,2,W,OT,23,32,10,W 1,,30,8,1,2,0,,33,4,1,4,0,"17,110",2:38,
66,3/8/2018,7:30 PM,,Buffalo Sabres,3,4,L,SO,23,32,11,L 1,,40,6,0,4,0,,34,8,0,3,0,"13,377",2:38,
67,3/9/2018,7:30 PM,,Calgary Flames,1,2,L,,23,33,11,L 2,,30,4,0,2,0,,37,4,0,2,0,"14,498",2:29,
68,3/12/2018,7:30 PM,@,Florida Panthers,5,3,W,,24,33,11,W 1,,25,4,0,2,0,,38,6,0,1,0,"11,585",2:42,
69,3/13/2018,7:30 PM,@,Tampa Bay Lightning,7,4,W,,25,33,11,W 2,,33,13,2,2,0,,46,9,2,4,0,"19,092",2:36,
70,3/16/2018,7:30 PM,,Dallas Stars,3,2,W,OT,26,33,11,W 3,,25,7,1,4,0,,25,13,1,1,0,"15,842",2:35,
71,3/17/2018,7:00 PM,@,Columbus Blue Jackets,1,2,L,,26,34,11,L 1,,24,4,0,1,0,,35,2,1,2,0,"17,612",2:21,
72,3/20/2018,7:30 PM,,Florida Panthers,2,7,L,,26,35,11,L 2,,35,2,0,2,0,,39,4,0,1,0,"14,434",2:39,
73,3/22/2018,7:30 PM,,Edmonton Oilers,,,,,,,,,,,,,,,,,,,,,,,
74,3/24/2018,7:00 PM,,Carolina Hurricanes,,,,,,,,,,,,,,,,,,,,,,,
75,3/26/2018,7:00 PM,@,Carolina Hurricanes,,,,,,,,,,,,,,,,,,,,,,,
76,3/27/2018,7:30 PM,,New York Islanders,,,,,,,,,,,,,,,,,,,,,,,
77,3/29/2018,7:30 PM,,Florida Panthers,,,,,,,,,,,,,,,,,,,,,,,
78,3/31/2018,2:00 PM,@,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
79,4/2/2018,7:30 PM,,Winnipeg Jets,,,,,,,,,,,,,,,,,,,,,,,
80,4/4/2018,7:30 PM,@,Buffalo Sabres,,,,,,,,,,,,,,,,,,,,,,,
81,4/6/2018,7:30 PM,@,Pittsburgh Penguins,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,7:00 PM,@,Boston Bruins,,,,,,,,,,,,,,,,,,,,,,,
