,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
58,2/12/2018,7:00 PM,,Tampa Bay Lightning,4,3,W,,34,19,5,W 4,,23,4,0,1,0,,34,2,0,2,0,"19,112",2:31,
59,2/14/2018,7:00 PM,,Columbus Blue Jackets,6,3,W,,35,19,5,W 5,,28,4,0,3,0,,57,6,0,2,0,"18,890",2:36,
60,2/17/2018,7:00 PM,@,Pittsburgh Penguins,3,5,L,,35,20,5,L 1,,32,2,1,2,0,,39,4,0,1,0,"18,647",2:37,
61,2/18/2018,7:00 PM,@,Detroit Red Wings,3,2,W,,36,20,5,W 1,,34,2,0,2,0,,29,4,1,1,0,"19,515",2:33,
62,2/20/2018,7:00 PM,,Florida Panthers,1,0,W,,37,20,5,W 2,,31,2,0,2,0,,40,4,,2,,"18,961",2:32,
63,2/22/2018,7:00 PM,,New York Islanders,4,3,W,SO,38,20,5,W 3,,31,4,0,3,0,,35,6,0,2,0,"18,856",2:40,
64,2/24/2018,7:00 PM,,Boston Bruins,4,3,W,,39,20,5,W 4,,36,4,2,3,0,,23,4,0,2,0,"19,370",2:35,
65,2/26/2018,7:30 PM,@,Tampa Bay Lightning,3,4,L,SO,39,20,6,L 1,,30,8,1,4,0,,42,8,0,4,0,"19,092",2:50,
66,2/27/2018,7:30 PM,@,Florida Panthers,2,3,L,OT,39,20,7,L 2,,39,8,0,2,0,,31,4,1,4,0,"14,265",2:37,
67,3/3/2018,8:00 PM,@,Washington Capitals,2,5,L,,39,21,7,L 3,,29,4,0,2,0,,34,4,2,2,0,"29,516",2:47,
68,3/5/2018,7:30 PM,@,Buffalo Sabres,3,5,L,,39,22,7,L 4,,41,9,2,2,0,,24,9,1,2,0,"18,705",2:34,
69,3/10/2018,7:00 PM,,Pittsburgh Penguins,5,2,W,,40,22,7,W 1,,26,8,2,2,0,,40,6,0,3,0,"19,504",2:41,
70,3/14/2018,7:00 PM,,Dallas Stars,6,5,W,SO,41,22,7,W 2,,33,4,1,1,0,,35,4,0,1,0,"18,918",2:50,
71,3/15/2018,7:00 PM,@,Buffalo Sabres,5,2,W,,42,22,7,W 3,,39,15,1,3,0,,40,11,2,5,0,"19,070",2:30,
72,3/17/2018,7:00 PM,,Montreal Canadiens,4,0,W,,43,22,7,W 4,,49,2,2,4,0,,33,8,,1,,"19,364",2:33,
73,3/20/2018,7:30 PM,@,Tampa Bay Lightning,3,4,L,,43,23,7,L 1,,30,4,1,3,0,,25,8,0,1,0,"19,092",2:28,
74,3/22/2018,8:00 PM,@,Nashville Predators,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,7:00 PM,,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,7:00 PM,,Buffalo Sabres,,,,,,,,,,,,,,,,,,,,,,,
77,3/28/2018,7:30 PM,,Florida Panthers,,,,,,,,,,,,,,,,,,,,,,,
78,3/30/2018,7:00 PM,@,New York Islanders,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,7:00 PM,,Winnipeg Jets,,,,,,,,,,,,,,,,,,,,,,,
80,4/2/2018,7:00 PM,,Buffalo Sabres,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:00 PM,@,New Jersey Devils,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,7:00 PM,,Montreal Canadiens,,,,,,,,,,,,,,,,,,,,,,,
