,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
56,2/13/2018,7:00 PM,@,New York Islanders,4,1,W,,29,23,4,W 2,,51,8,2,4,0,,30,10,1,3,0,"10,232",2:29,
57,2/14/2018,7:00 PM,@,Toronto Maple Leafs,3,6,L,,29,24,4,L 1,,57,6,0,2,0,,28,4,0,3,0,"18,890",2:36,
58,2/16/2018,7:00 PM,,Philadelphia Flyers,1,2,L,OT,29,24,5,L 2,,36,2,0,0,0,,25,2,0,1,0,"17,364",2:25,
59,2/18/2018,6:00 PM,,Pittsburgh Penguins,2,5,L,,29,25,5,L 3,,37,0,0,2,0,,23,4,0,0,0,"19,100",2:22,
60,2/20/2018,7:00 PM,@,New Jersey Devils,2,1,W,,30,25,5,W 1,,19,4,0,3,0,,31,6,0,2,0,"14,024",2:17,
61,2/22/2018,7:00 PM,@,Philadelphia Flyers,1,2,L,,30,26,5,L 1,,20,8,0,2,0,,20,4,1,5,0,"19,727",2:24,
62,2/24/2018,7:00 PM,,Chicago Blackhawks,3,2,W,,31,26,5,W 1,,29,6,1,1,0,,33,2,0,3,0,"18,792",2:24,
63,2/26/2018,7:00 PM,,Washington Capitals,5,1,W,,32,26,5,W 2,,35,14,2,4,1,,26,10,1,3,0,"17,386",2:28,
64,3/1/2018,10:30 PM,@,Los Angeles Kings,2,5,L,,32,27,5,L 1,,32,4,0,3,0,,34,6,1,2,1,"18,230",2:25,
65,3/2/2018,10:00 PM,@,Anaheim Ducks,2,4,L,,32,28,5,L 2,,36,8,0,4,0,,35,12,0,2,1,"16,447",2:37,
66,3/4/2018,9:00 PM,@,San Jose Sharks,4,2,W,,33,28,5,W 1,,28,8,0,2,0,,35,4,0,4,0,"17,211",2:25,
67,3/6/2018,7:00 PM,,Vegas Golden Knights,4,1,W,,34,28,5,W 2,,21,6,0,2,0,,38,6,0,2,0,"17,402",2:35,
68,3/8/2018,7:00 PM,,Colorado Avalanche,5,4,W,OT,35,28,5,W 3,,44,6,1,5,0,,27,10,1,3,0,"15,236",2:29,
69,3/9/2018,7:00 PM,,Detroit Red Wings,3,2,W,,36,28,5,W 4,,36,4,0,2,1,,24,4,0,2,0,"17,284",2:23,
70,3/12/2018,7:00 PM,,Montreal Canadiens,5,2,W,,37,28,5,W 5,,25,2,2,3,0,,40,6,0,2,0,"15,864",2:25,
71,3/15/2018,7:00 PM,@,Philadelphia Flyers,5,3,W,,38,28,5,W 6,,29,4,0,1,0,,30,0,1,3,0,"19,354",2:24,
72,3/17/2018,7:00 PM,,Ottawa Senators,2,1,W,,39,28,5,W 7,,35,2,1,2,0,,24,4,0,1,0,"17,612",2:21,
73,3/19/2018,7:00 PM,@,Boston Bruins,5,4,W,OT,40,28,5,W 8,,25,8,0,2,0,,38,4,1,4,0,"17,565",2:34,
74,3/20/2018,7:00 PM,@,New York Rangers,5,3,W,,41,28,5,W 9,,31,8,0,2,0,,32,4,2,4,1,"17,194",2:28,
75,3/22/2018,7:00 PM,,Florida Panthers,,,,,,,,,,,,,,,,,,,,,,,
76,3/24/2018,7:00 PM,,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
77,3/27/2018,9:00 PM,@,Edmonton Oilers,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,9:00 PM,@,Calgary Flames,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,4:00 PM,@,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,7:00 PM,,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:00 PM,,Pittsburgh Penguins,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,8:00 PM,@,Nashville Predators,,,,,,,,,,,,,,,,,,,,,,,
