,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
53,2/6/2018,7:00 PM,@,Columbus Blue Jackets,3,2,W,,31,17,5,W 1,,25,11,1,1,0,,39,7,0,3,0,"16,419",2:25,
54,2/9/2018,7:00 PM,,Columbus Blue Jackets,4,2,W,,32,17,5,W 2,,17,6,1,4,0,,37,8,0,3,0,"18,506",2:27,
55,2/11/2018,3:00 PM,,Detroit Red Wings,4,5,L,OT,32,17,6,L 1,,27,6,2,3,0,,29,6,0,3,0,"18,506",2:30,
56,2/13/2018,8:00 PM,@,Winnipeg Jets,3,4,L,OT,32,17,7,L 2,,27,6,0,2,0,,44,4,0,3,1,"15,321",2:35,
57,2/15/2018,8:00 PM,@,Minnesota Wild,5,2,W,,33,17,7,W 1,,27,10,0,2,0,,34,4,1,5,0,"19,027",2:37,
58,2/17/2018,8:30 PM,@,Chicago Blackhawks,1,7,L,,33,18,7,L 1,,20,25,0,2,0,,44,11,1,4,0,"22,066",2:26,
59,2/19/2018,3:00 PM,@,Buffalo Sabres,3,2,W,,34,18,7,W 1,,30,6,0,1,0,,34,2,0,3,0,"18,228",2:37,
60,2/20/2018,7:00 PM,,Tampa Bay Lightning,2,4,L,,34,19,7,L 1,,37,4,1,2,0,,19,4,1,2,0,"18,506",2:23,
61,2/22/2018,7:30 PM,@,Florida Panthers,2,3,L,,34,20,7,L 2,,35,33,1,3,0,,33,11,1,4,0,"15,312",2:32,
62,2/24/2018,7:00 PM,,Buffalo Sabres,5,1,W,,35,20,7,W 1,,36,4,1,1,0,,29,2,0,2,0,"18,506",2:25,
63,2/26/2018,7:00 PM,@,Columbus Blue Jackets,1,5,L,,35,21,7,L 1,,26,10,1,3,0,,35,14,2,4,1,"17,386",2:28,
64,2/27/2018,7:00 PM,,Ottawa Senators,3,2,W,,36,21,7,W 1,,22,19,0,2,0,,30,9,1,7,0,"18,506",2:31,
65,3/3/2018,8:00 PM,,Toronto Maple Leafs,5,2,W,,37,21,7,W 2,,34,4,2,2,0,,29,4,0,2,0,"29,516",2:47,
66,3/6/2018,10:00 PM,@,Anaheim Ducks,0,4,L,,37,22,7,L 1,,36,4,0,3,0,,18,8,1,1,0,"15,910",2:27,
67,3/8/2018,10:30 PM,@,Los Angeles Kings,1,3,L,,37,23,7,L 2,,26,4,0,3,0,,29,8,0,1,0,"18,230",2:29,
68,3/10/2018,4:00 PM,@,San Jose Sharks,2,0,W,,38,23,7,W 1,,26,4,0,0,0,,24,0,,2,,"17,562",2:17,
69,3/12/2018,7:00 PM,,Winnipeg Jets,3,2,W,OT,39,23,7,W 2,,43,6,1,4,0,,28,8,0,3,0,"18,506",2:43,
70,3/15/2018,7:00 PM,@,New York Islanders,7,3,W,,40,23,7,W 3,,22,6,1,1,0,,38,2,0,3,0,"10,740",2:27,
71,3/16/2018,7:00 PM,,New York Islanders,6,3,W,,41,23,7,W 4,,31,15,3,8,0,,25,41,3,5,0,"18,506",2:40,
72,3/18/2018,5:00 PM,@,Philadelphia Flyers,3,6,L,,41,24,7,L 1,,28,13,0,3,0,,35,13,0,3,0,"19,687",2:31,
73,3/20/2018,7:00 PM,,Dallas Stars,4,3,W,,42,24,7,W 1,,32,10,1,3,0,,27,6,1,4,0,"18,506",2:38,
74,3/22/2018,7:30 PM,@,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,7:00 PM,@,Montreal Canadiens,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,7:30 PM,@,New York Rangers,,,,,,,,,,,,,,,,,,,,,,,
77,3/28/2018,8:00 PM,,New York Rangers,,,,,,,,,,,,,,,,,,,,,,,
78,3/30/2018,7:00 PM,,Carolina Hurricanes,,,,,,,,,,,,,,,,,,,,,,,
79,4/1/2018,7:30 PM,@,Pittsburgh Penguins,,,,,,,,,,,,,,,,,,,,,,,
80,4/2/2018,8:00 PM,@,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:00 PM,,Nashville Predators,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,7:00 PM,,New Jersey Devils,,,,,,,,,,,,,,,,,,,,,,,
