,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
56,2/11/2018,8:00 PM,@,Anaheim Ducks,3,2,W,SO,30,18,8,W 2,,39,9,0,1,0,,27,7,0,2,0,"17,435",2:47,
57,2/13/2018,10:30 PM,,Arizona Coyotes,1,2,L,,30,19,8,L 1,,41,6,0,4,0,,26,10,1,2,0,"17,125",2:36,
58,2/15/2018,10:30 PM,,Vancouver Canucks,4,1,W,,31,19,8,W 1,,30,2,0,3,0,,44,4,0,1,0,"17,274",2:22,
59,2/18/2018,8:00 PM,,Dallas Stars,5,2,W,,32,19,8,W 2,,28,0,0,2,0,,28,4,0,0,0,"17,562",2:20,
60,2/20/2018,8:00 PM,@,St. Louis Blues,3,2,W,,33,19,8,W 3,,23,2,0,2,0,,33,4,1,3,0,"17,297",2:26,
61,2/22/2018,8:00 PM,@,Nashville Predators,1,7,L,,33,20,8,L 1,,34,4,0,5,0,,46,10,1,2,0,"17,354",2:35,
62,2/23/2018,8:30 PM,@,Chicago Blackhawks,1,3,L,,33,21,8,L 2,,43,4,0,1,0,,36,2,0,2,0,"21,906",2:36,
63,2/25/2018,8:00 PM,@,Minnesota Wild,2,3,L,OT,33,21,9,L 3,,28,6,0,1,0,,41,2,0,3,0,"19,105",2:35,
64,2/27/2018,10:30 PM,,Edmonton Oilers,5,2,W,,34,21,9,W 1,,37,6,0,3,0,,26,8,0,2,0,"17,327",2:26,
65,3/1/2018,10:00 PM,,Chicago Blackhawks,7,2,W,,35,21,9,W 2,,34,2,0,1,0,,34,2,0,1,0,"17,086",2:26,
66,3/4/2018,9:00 PM,,Columbus Blue Jackets,2,4,L,,35,22,9,L 1,,35,4,0,4,0,,28,8,0,2,0,"17,211",2:25,
67,3/8/2018,10:30 PM,,St. Louis Blues,2,0,W,,36,22,9,W 1,,36,2,1,2,0,,16,4,,1,,"17,400",2:20,
68,3/10/2018,4:00 PM,,Washington Capitals,0,2,L,,36,23,9,L 1,,24,0,0,2,0,,26,4,0,0,0,"17,562",2:17,
69,3/12/2018,10:30 PM,,Detroit Red Wings,5,3,W,,37,23,9,W 1,,34,4,1,3,0,,26,6,0,2,0,"17,199",2:25,
70,3/14/2018,9:30 PM,@,Edmonton Oilers,4,3,W,OT,38,23,9,W 2,,40,2,1,4,0,,28,8,0,1,0,"18,347",2:36,
71,3/16/2018,9:00 PM,@,Calgary Flames,7,4,W,,39,23,9,W 3,,28,4,0,2,0,,34,4,0,2,0,"19,196",2:35,
