,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
56,2/12/2018,9:00 PM,@,Arizona Coyotes,1,6,L,,24,24,8,L 6,,38,10,1,6,0,,22,16,1,4,0,"14,357",2:29,
57,2/13/2018,10:00 PM,@,Vegas Golden Knights,2,5,L,,24,25,8,L 7,,31,14,1,2,0,,37,6,1,6,0,"18,085",2:30,
58,2/15/2018,8:30 PM,,Anaheim Ducks,2,3,L,,24,26,8,L 8,,44,6,1,5,0,,32,12,0,2,0,"21,415",2:33,
59,2/17/2018,8:30 PM,,Washington Capitals,7,1,W,,25,26,8,W 1,,44,11,1,4,0,,20,25,0,2,0,"22,066",2:26,
60,2/19/2018,8:30 PM,,Los Angeles Kings,1,3,L,,25,27,8,L 1,,28,6,0,1,0,,32,2,1,3,0,"21,339",2:30,
61,2/21/2018,8:00 PM,,Ottawa Senators,3,2,W,SO,26,27,8,W 1,,38,2,0,2,0,,34,4,0,1,0,"21,532",3:11,
62,2/23/2018,8:30 PM,,San Jose Sharks,3,1,W,,27,27,8,W 2,,36,2,0,2,0,,43,4,0,1,0,"21,906",2:36,
63,2/24/2018,7:00 PM,@,Columbus Blue Jackets,2,3,L,,27,28,8,L 1,,33,2,0,3,0,,29,6,1,1,0,"18,792",2:24,
64,3/1/2018,10:00 PM,@,San Jose Sharks,2,7,L,,27,29,8,L 2,,34,2,0,1,0,,34,2,0,1,0,"17,086",2:26,
65,3/3/2018,4:00 PM,@,Los Angeles Kings,5,3,W,,28,29,8,W 1,,25,4,2,5,0,,32,10,0,2,0,"18,230",2:31,
66,3/4/2018,4:00 PM,@,Anaheim Ducks,3,6,L,,28,30,8,L 1,,40,9,0,2,0,,31,9,1,2,0,"16,989",2:24,
67,3/6/2018,8:30 PM,,Colorado Avalanche,2,1,W,OT,29,30,8,W 1,,27,6,0,2,0,,34,4,1,3,0,"21,508",2:25,
68,3/8/2018,8:30 PM,,Carolina Hurricanes,2,3,L,,29,31,8,L 1,,24,4,0,2,0,,40,4,1,2,0,"21,681",2:21,
