,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
55,2/11/2018,8:00 PM,,Philadelphia Flyers,1,4,L,,36,15,4,L 1,,39,0,0,1,0,,18,2,0,0,0,"18,220",2:32,
56,2/13/2018,10:00 PM,,Chicago Blackhawks,5,2,W,,37,15,4,W 1,,37,6,1,6,0,,31,14,1,2,0,"18,085",2:30,
57,2/15/2018,10:00 PM,,Edmonton Oilers,4,1,W,,38,15,4,W 2,,28,7,1,2,0,,29,9,0,1,0,"18,030",2:29,
58,2/17/2018,7:00 PM,,Montreal Canadiens,6,3,W,,39,15,4,W 3,,34,4,1,2,0,,33,4,1,2,0,"18,122",2:26,
59,2/19/2018,10:00 PM,,Anaheim Ducks,0,2,L,,39,16,4,L 1,,33,2,0,2,0,,20,6,0,0,0,"18,267",2:35,
60,2/21/2018,10:30 PM,,Calgary Flames,7,3,W,,40,16,4,W 1,,26,11,1,2,0,,31,13,1,1,0,"18,014",2:44,
61,2/23/2018,10:30 PM,,Vancouver Canucks,6,3,W,,41,16,4,W 2,,33,6,1,2,0,,33,4,1,3,0,"18,207",2:24,
62,2/26/2018,10:30 PM,@,Los Angeles Kings,2,3,L,OT,41,16,5,L 1,,39,10,0,3,0,,44,8,2,4,0,"18,230",2:37,
63,2/27/2018,10:30 PM,,Los Angeles Kings,1,4,L,,41,17,5,L 2,,42,10,0,4,0,,30,8,1,6,0,"18,328",2:44,
64,3/2/2018,10:00 PM,,Ottawa Senators,4,5,L,,41,18,5,L 3,,29,10,1,2,1,,38,4,1,5,0,"18,269",2:30,
65,3/4/2018,5:00 PM,@,New Jersey Devils,3,2,W,,42,18,5,W 1,,27,6,1,2,0,,35,2,1,3,0,"16,514",2:31,
66,3/6/2018,7:00 PM,@,Columbus Blue Jackets,1,4,L,,42,19,5,L 1,,38,6,0,2,0,,21,6,0,2,0,"17,402",2:35,
67,3/8/2018,7:30 PM,@,Detroit Red Wings,4,0,W,,43,19,5,W 1,,32,6,0,4,1,,28,8,,3,,"19,515",2:19,
68,3/10/2018,1:00 PM,@,Buffalo Sabres,2,1,W,SO,44,19,5,W 2,,34,4,0,2,0,,32,4,0,2,0,"19,070",2:41,
69,3/12/2018,7:00 PM,@,Philadelphia Flyers,3,2,W,,45,19,5,W 3,,29,8,2,2,0,,40,2,1,4,0,"19,723",2:28,
70,3/14/2018,10:00 PM,,New Jersey Devils,3,8,L,,45,20,5,L 1,,42,4,2,5,0,,28,10,1,2,1,"18,420",2:32,
71,3/16/2018,10:30 PM,,Minnesota Wild,2,4,L,,45,21,5,L 2,,28,6,0,3,0,,30,6,0,3,0,"18,295",2:25,
72,3/18/2018,4:00 PM,,Calgary Flames,4,0,W,,46,21,5,W 1,,31,8,1,2,0,,42,6,,2,,"18,075",2:28,
73,3/20/2018,10:00 PM,,Vancouver Canucks,4,1,W,,47,21,5,W 2,,28,2,0,3,0,,30,6,0,1,0,"18,214",2:26,
74,3/22/2018,10:00 PM,@,San Jose Sharks,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,3:00 PM,@,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,10:00 PM,,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
77,3/28/2018,10:00 PM,,Arizona Coyotes,,,,,,,,,,,,,,,,,,,,,,,
78,3/30/2018,10:30 PM,,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,10:30 PM,,San Jose Sharks,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,10:00 PM,@,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,9:00 PM,@,Edmonton Oilers,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,10:00 PM,@,Calgary Flames,,,,,,,,,,,,,,,,,,,,,,,
