,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
53,2/6/2018,8:00 PM,@,Winnipeg Jets,3,4,L,,12,32,9,L 4,,24,8,1,4,0,,23,8,0,4,0,"15,321",2:30,
54,2/8/2018,8:00 PM,@,Minnesota Wild,4,3,W,OT,13,32,9,W 1,,40,2,0,1,0,,28,2,0,1,0,"18,816",2:35,
55,2/10/2018,8:00 PM,,Philadelphia Flyers,3,4,L,SO,13,32,10,L 1,,27,8,0,2,0,,43,6,2,4,0,"13,004",2:48,
56,2/12/2018,9:00 PM,,Chicago Blackhawks,6,1,W,,14,32,10,W 1,,22,16,1,4,0,,38,10,1,6,0,"14,357",2:29,
57,2/13/2018,10:30 PM,@,San Jose Sharks,2,1,W,,15,32,10,W 2,,26,10,1,2,0,,41,6,0,4,0,"17,125",2:36,
58,2/15/2018,9:00 PM,,Montreal Canadiens,5,2,W,,16,32,10,W 3,,21,8,2,2,0,,36,6,1,3,0,"11,489",2:24,
59,2/17/2018,4:00 PM,,Edmonton Oilers,1,0,W,,17,32,10,W 4,,32,4,0,4,0,,40,8,,2,,"16,304",2:27,
60,2/22/2018,9:00 PM,,Calgary Flames,2,5,L,,17,33,10,L 1,,37,25,0,5,0,,38,19,1,4,1,"11,904",2:30,
61,2/24/2018,8:00 PM,,Anaheim Ducks,2,0,W,,18,33,10,W 1,,38,4,0,4,0,,26,8,,2,,"11,959",2:21,
62,2/25/2018,9:30 PM,,Vancouver Canucks,1,3,L,,18,34,10,L 1,,42,8,1,6,0,,27,10,1,4,1,"10,935",2:24,
63,3/1/2018,9:00 PM,,Minnesota Wild,5,3,W,,19,34,10,W 1,,25,10,1,2,0,,35,6,1,4,0,"10,904",2:28,
64,3/3/2018,8:00 PM,,Ottawa Senators,2,1,W,,20,34,10,W 2,,27,4,0,3,0,,24,6,0,2,0,"10,955",2:23,
65,3/5/2018,9:00 PM,@,Edmonton Oilers,3,4,L,OT,20,34,11,L 1,,35,12,0,3,0,,36,10,1,4,1,"18,347",2:29,
