,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
61,2/24/2018,7:00 PM,,Tampa Bay Lightning,3,4,L,SO,23,29,9,L 1,,32,17,1,4,0,,39,25,2,5,0,"21,302",2:46,
62,2/26/2018,7:30 PM,,Philadelphia Flyers,0,1,L,SO,23,29,10,L 2,,28,10,0,1,0,,33,6,,3,,"21,302",2:52,
63,2/28/2018,7:00 PM,,New York Islanders,3,1,W,,24,29,10,W 1,,26,4,1,2,0,,28,4,0,2,0,"21,302",2:13,
64,3/2/2018,7:00 PM,@,New York Islanders,6,3,W,,25,29,10,W 2,,25,8,0,3,0,,35,6,1,4,0,"10,685",2:27,
65,3/3/2018,5:00 PM,@,Boston Bruins,1,2,L,OT,25,29,11,L 1,,28,12,0,4,0,,50,6,1,6,0,"17,565",2:41,
66,3/6/2018,7:00 PM,@,New Jersey Devils,4,6,L,,25,30,11,L 2,,33,12,0,2,0,,33,6,3,5,0,"14,586",2:36,
67,3/8/2018,7:30 PM,@,Florida Panthers,0,5,L,,25,31,11,L 3,,40,0,0,4,0,,32,8,1,2,1,"14,901",2:43,
68,3/10/2018,1:00 PM,@,Tampa Bay Lightning,2,3,L,SO,25,31,12,L 4,,29,15,1,3,0,,34,13,1,4,0,"19,092",2:46,
69,3/12/2018,7:00 PM,@,Columbus Blue Jackets,2,5,L,,25,32,12,L 5,,40,6,0,2,0,,25,2,2,3,0,"15,864",2:25,
70,3/13/2018,7:30 PM,,Dallas Stars,4,2,W,,26,32,12,W 1,,26,20,3,5,0,,38,22,1,4,0,"21,302",2:40,
71,3/15/2018,7:30 PM,,Pittsburgh Penguins,3,5,L,,26,33,12,L 1,,20,4,1,1,0,,39,2,1,2,0,"21,302",2:27,
72,3/17/2018,7:00 PM,@,Toronto Maple Leafs,0,4,L,,26,34,12,L 2,,33,8,0,1,0,,49,2,2,4,0,"19,364",2:33,
73,3/19/2018,7:30 PM,,Florida Panthers,0,2,L,,26,35,12,L 3,,28,26,0,5,0,,40,20,0,2,0,"21,302",2:31,
74,3/21/2018,7:00 PM,@,Pittsburgh Penguins,3,5,L,,26,36,12,L 4,,30,11,0,3,1,,39,11,2,3,0,"18,574",2:37,
75,3/23/2018,7:00 PM,@,Buffalo Sabres,,,,,,,,,,,,,,,,,,,,,,,
76,3/24/2018,7:00 PM,,Washington Capitals,,,,,,,,,,,,,,,,,,,,,,,
77,3/26/2018,7:30 PM,,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
78,3/31/2018,7:00 PM,@,Pittsburgh Penguins,,,,,,,,,,,,,,,,,,,,,,,
79,4/1/2018,7:00 PM,,New Jersey Devils,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,7:30 PM,,Winnipeg Jets,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,7:30 PM,@,Detroit Red Wings,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,7:00 PM,@,Toronto Maple Leafs,,,,,,,,,,,,,,,,,,,,,,,
